age,height,weight,throws,brk,pitches,starter,before,TJ,diff,S
35,78,250,R,9.597042938808142,1059,FALSE,93.34192495921697,0,NA,FALSE
28,74,210,R,8.751174584486105,996,FALSE,95.0195171026157,0,NA,FALSE
29,74,210,R,9.407203775047137,381,FALSE,95.87962962962963,0,NA,FALSE
30,74,210,R,10.036267759021673,397,FALSE,94.52738589211617,0,NA,FALSE
31,74,210,R,9.186585499550066,157,FALSE,92.0764705882353,0,NA,FALSE
32,74,210,R,8.391541009762935,754,FALSE,93.28652037617556,0,NA,FALSE
33,74,210,R,6.3525653355657115,845,FALSE,93.14127906976744,0,NA,FALSE
26,72,215,L,9.49966181014586,519,TRUE,90.18961937716263,0,NA,FALSE
29,72,215,L,9.70931460371839,121,FALSE,90.38840579710146,0,-1.4317942268535262,TRUE
31,72,215,L,9.106845065478584,302,FALSE,89.12613636363636,0,NA,FALSE
32,72,215,L,8.867833683345554,244,FALSE,88.42720588235295,0,NA,FALSE
33,72,215,L,10.364271841613062,370,FALSE,88.95661157024793,0,NA,FALSE
24,73,210,L,10.986749773280119,471,TRUE,91.12708333333335,0,3.222714237516854,TRUE
25,73,210,L,10.786270373382369,706,TRUE,93.684,0,-1.1880485829959468,TRUE
26,73,210,L,10.783085732543922,559,FALSE,94.20578231292517,0,-3.0776369261590872,TRUE
27,73,210,L,9.888609754788481,770,FALSE,94.609977827051,0,-2.4795109965841675,TRUE
28,73,210,L,10.495047354535364,1337,TRUE,94.3497975708502,0,NA,FALSE
29,73,210,L,10.216283593460584,443,TRUE,92.49595141700405,0,NA,FALSE
30,73,210,L,7.053045790030756,2418,TRUE,91.12814538676608,0,NA,FALSE
31,73,210,L,9.217998865284564,951,FALSE,92.13046683046683,0,NA,FALSE
23,73,225,R,10.184434485213208,404,TRUE,90.71818181818182,0,NA,FALSE
24,73,225,R,9.535487231518573,1350,TRUE,90.16778523489933,0,-1.311118568232672,TRUE
28,73,225,R,8.659343790433319,162,FALSE,88.85666666666665,0,NA,FALSE
26,72,175,R,6.289669148470532,332,FALSE,91.27388059701494,0,NA,FALSE
27,71,155,R,9.285940615055418,340,TRUE,91.31440329218107,0,NA,FALSE
28,71,155,R,9.6642042764423,755,FALSE,92.90799031476998,0,NA,FALSE
28,73,210,R,8.276971284649775,873,TRUE,93.45755102040816,0,NA,FALSE
33,74,190,R,8.334385466940267,1011,TRUE,88.45092783505154,0,NA,FALSE
34,74,190,R,9.23066606749,279,TRUE,89.18617886178862,0,NA,FALSE
29,73,200,L,8.720412997425141,198,FALSE,92.49833333333332,0,NA,FALSE
26,75,220,R,8.887244673541916,606,FALSE,92.41912144702842,0,-0.5064165289956293,TRUE
27,75,220,R,9.37279542222682,1435,TRUE,92.81821471652594,0,-0.9833392716860914,TRUE
28,75,220,R,9.383975202032808,1019,FALSE,92.34179389312976,0,-1.509718421431657,TRUE
29,75,220,R,9.091155044209035,1119,FALSE,91.79663551401869,0,-1.4695863336908275,TRUE
30,75,220,R,8.605353514106508,890,FALSE,91.91270491803279,0,NA,FALSE
31,75,220,R,9.053239011935997,901,FALSE,91.83487544483985,0,NA,FALSE
32,75,220,R,8.161657861329674,929,FALSE,90.8320754716981,0,NA,FALSE
33,75,220,R,8.085872793034177,705,FALSE,90.32704918032786,0,NA,FALSE
26,75,200,R,10.56073827725064,1057,FALSE,91.08614457831325,0,NA,FALSE
27,75,200,R,10.540951591086818,902,FALSE,91.73791304347827,0,-0.9981589451176234,TRUE
28,75,200,R,10.644702483504199,1097,FALSE,92.19445350734094,0,-1.949625921134043,TRUE
29,75,200,R,9.551683383969184,1040,FALSE,91.82575757575758,0,0.2936680999180936,TRUE
31,75,200,R,9.316327040628622,442,FALSE,90.73975409836065,0,NA,FALSE
32,75,200,R,9.875092630672563,692,FALSE,90.2448275862069,0,NA,FALSE
33,75,200,R,9.582446545424494,1155,FALSE,92.11942567567567,0,NA,FALSE
34,75,200,R,9.076180398059481,1189,FALSE,92.45440559440559,0,NA,FALSE
27,72,180,R,7.607891678896329,1087,FALSE,93.16303854875284,0,NA,FALSE
30,72,180,R,6.806739313084508,303,FALSE,91.99223300970874,0,NA,FALSE
30,73,205,R,8.042843574695688,674,FALSE,92.83502824858756,0,NA,FALSE
32,74,190,R,8.794594634627135,122,FALSE,90.93392857142858,0,NA,FALSE
32,72,255,R,7.504366467416432,110,FALSE,93.12093023255814,0,NA,FALSE
33,72,255,R,8.24380124034471,754,FALSE,92.77635327635328,0,0.12573005698006057,TRUE
34,72,255,R,7.872895929309381,927,FALSE,92.68641509433962,0,NA,FALSE
35,72,255,R,7.901782139427261,866,FALSE,92.64831460674158,0,NA,FALSE
37,72,255,R,9.524433362020352,107,FALSE,92.90208333333334,0,NA,FALSE
27,73,220,R,7.807410031956552,239,FALSE,93.60000000000001,0,1.3592964824120628,TRUE
28,73,220,R,7.702069067541159,373,FALSE,94.26111111111112,0,0.8564750957854272,TRUE
29,73,220,R,8.974341172828062,1105,FALSE,96.89747292418772,0,-1.8419984716329765,TRUE
30,73,220,R,8.026332928404003,981,FALSE,95.68123791102514,0,NA,FALSE
31,73,220,R,8.02192352760447,887,FALSE,94.95929648241207,0,NA,FALSE
32,73,220,R,6.970185154571227,1053,FALSE,95.11758620689655,0,NA,FALSE
33,73,220,R,6.423661286205418,728,FALSE,95.05547445255475,0,NA,FALSE
26,73,200,R,8.608248504428435,335,FALSE,90.5839378238342,0,NA,FALSE
27,73,200,R,10.194963399515705,120,FALSE,90.36666666666667,0,NA,FALSE
26,71,265,L,10.184918947161837,115,FALSE,91.84347826086956,0,-0.7581885134698609,TRUE
27,71,265,L,10.837371743071825,973,FALSE,91.78708272859217,0,-1.5149088155486936,TRUE
28,71,265,L,8.976329380755315,598,FALSE,91.26728723404256,0,NA,FALSE
29,71,265,L,10.126798446233169,943,FALSE,89.85704099821747,0,NA,FALSE
30,71,265,L,10.252335329564085,1022,FALSE,91.0852897473997,0,NA,FALSE
31,71,265,L,10.09991029424324,876,FALSE,90.27217391304347,0,NA,FALSE
27,74,200,R,9.198085773973764,1510,TRUE,93.8510616784631,0,NA,FALSE
34,74,200,R,9.142109188590187,388,FALSE,94.78347826086957,0,NA,FALSE
26,76,235,R,8.057731640004373,101,FALSE,91.80333333333333,0,NA,FALSE
27,76,235,R,7.035159003440936,388,FALSE,92.42105263157895,0,NA,FALSE
28,76,235,R,7.49748219115489,412,FALSE,93.79067796610168,0,NA,FALSE
29,76,235,R,7.943253681811026,801,FALSE,94.34062499999999,0,NA,FALSE
29,76,200,R,7.846223755908814,690,FALSE,96.28418491484186,0,-2.2948745700142723,TRUE
30,76,200,R,8.523214344364034,2726,TRUE,95.08602225312936,0,-0.5997137609283243,TRUE
31,76,200,R,8.362505757680301,1068,TRUE,96.93426356589147,0,-2.9781031074387556,TRUE
32,76,200,R,8.195388041434553,1709,TRUE,93.58238916256157,0,NA,FALSE
33,76,200,R,8.980825001893376,493,FALSE,93.98931034482759,0,NA,FALSE
34,76,200,R,8.571330942975553,1102,FALSE,94.48630849220103,0,NA,FALSE
35,76,200,R,8.523373720339206,617,FALSE,93.95616045845271,0,NA,FALSE
23,75,215,R,6.211512283354953,211,TRUE,91.39036144578313,0,-1.4673949386060912,TRUE
24,75,215,R,6.543436262682917,2301,TRUE,91.28597430406853,0,-2.8565006198579965,TRUE
25,75,215,R,7.031254081963106,3137,TRUE,91.14311039484288,0,-2.4279941157731173,TRUE
26,75,215,R,7.7521486997613485,1160,TRUE,90.45986547085201,0,0.3642724601824767,TRUE
27,75,215,R,7.767581579464635,2954,TRUE,89.92296650717704,0,NA,FALSE
28,75,215,R,7.641984658569245,1026,TRUE,88.42947368421054,0,NA,FALSE
29,75,215,R,7.767548267123421,426,TRUE,88.71511627906976,0,NA,FALSE
30,75,215,R,8.698976522533432,2389,TRUE,90.82413793103449,0,NA,FALSE
27,75,208,R,10.816677454275554,429,FALSE,93.54575163398692,0,NA,FALSE
26,74,255,R,7.903885716613192,221,FALSE,91.57413793103449,0,NA,FALSE
27,74,255,R,7.001210100150011,386,TRUE,91.5142857142857,0,NA,FALSE
27,75,200,R,7.177925856660085,1269,TRUE,94.32697547683924,0,-0.5454451338313362,TRUE
28,75,200,R,7.499024555721938,1511,TRUE,93.88624401913874,0,-0.4607538230603154,TRUE
29,75,200,R,8.147008692925779,1469,FALSE,95.6984771573604,0,NA,FALSE
30,75,200,R,7.455380282879557,2258,TRUE,93.71083423618636,0,NA,FALSE
31,75,200,R,8.323896578182325,848,TRUE,93.7815303430079,0,NA,FALSE
32,75,200,R,9.847667878522227,577,FALSE,93.42549019607843,0,NA,FALSE
25,73,225,R,9.898290838199014,524,FALSE,99.06234567901235,0,NA,FALSE
26,73,225,R,8.96371035562199,1235,FALSE,98.24153846153845,0,NA,FALSE
27,73,225,R,9.29346989239417,577,FALSE,98.07454545454546,0,NA,FALSE
28,73,225,R,9.545140115222523,449,FALSE,97.30000000000001,0,NA,FALSE
30,72,190,R,9.192501169890383,374,FALSE,87.03972602739726,0,NA,FALSE
28,74,205,R,10.17313473820226,449,TRUE,91.23237410071943,0,2.6665338555988285,TRUE
29,74,205,R,9.712553502961118,1244,TRUE,91.17562814070352,0,0.5743718592964768,TRUE
30,74,205,R,9.576482393392263,192,FALSE,90.27636363636363,0,2.0958585858585934,TRUE
31,74,205,R,9.248904951953554,1761,TRUE,92.58977272727273,0,NA,FALSE
32,74,205,R,9.551892770969356,1431,FALSE,93.89890795631825,0,NA,FALSE
33,74,205,R,8.901954799676934,631,TRUE,91.75,0,NA,FALSE
34,74,205,R,8.647701326489157,265,FALSE,92.37222222222222,0,NA,FALSE
31,74,260,R,10.39770662453306,202,FALSE,94.33396226415094,0,NA,FALSE
32,74,260,R,10.442133461073446,502,FALSE,94.1609375,0,NA,FALSE
34,74,260,R,9.466688818394077,635,FALSE,93.42575757575757,0,NA,FALSE
29,75,165,R,11.729804680557312,885,FALSE,89.80758928571429,0,NA,FALSE
30,75,165,R,10.95891585303598,444,FALSE,88.07913669064749,0,NA,FALSE
31,75,165,R,10.085697459874016,215,FALSE,87.48048780487804,0,NA,FALSE
28,74,230,R,9.332593937289747,150,FALSE,96.01311475409837,0,NA,FALSE
27,74,215,R,9.204162668527745,573,FALSE,92.95955056179776,0,NA,FALSE
28,74,215,R,9.959900731327577,1331,FALSE,92.40343195266271,0,0.5116996262846527,TRUE
29,74,215,R,9.512627229324695,857,FALSE,91.16870078740156,0,NA,FALSE
30,74,215,R,8.137492203616404,352,FALSE,91.67954545454545,0,NA,FALSE
32,74,215,R,8.315691781623277,533,FALSE,92.91513157894737,0,NA,FALSE
26,72,185,R,9.698225872623576,248,TRUE,90.80181818181819,0,NA,FALSE
25,75,230,R,10.48274249197429,204,FALSE,96.18648648648649,0,NA,FALSE
26,75,230,R,10.716947693244025,108,FALSE,93.8,0,NA,FALSE
27,75,230,R,8.399922636439333,101,FALSE,94.72142857142856,0,NA,FALSE
29,72,215,L,11.03271618910469,341,FALSE,94.99647058823528,0,NA,FALSE
31,72,215,L,12.021326022398638,144,FALSE,93.92736842105263,0,NA,FALSE
26,75,215,R,9.144505961431173,114,FALSE,93.31612903225808,0,NA,FALSE
27,73,220,L,9.759742162223397,302,FALSE,90.19047619047619,0,2.2844096542726646,TRUE
28,73,220,L,10.32002213157806,436,FALSE,90.26325581395348,0,0.5557015320180767,TRUE
29,73,220,L,9.549710067540296,815,TRUE,90.145,0,0.9201006711409434,TRUE
30,73,220,L,8.844298162462088,654,FALSE,93.64112554112553,0,-1.4571632769745833,TRUE
31,73,220,L,9.600021368505926,817,FALSE,92.47488584474885,0,NA,FALSE
32,73,220,L,8.684415668552752,833,FALSE,90.81895734597155,0,NA,FALSE
33,73,220,L,9.7532516715775035,784,FALSE,91.06510067114094,0,NA,FALSE
34,73,220,L,9.315248442571532,735,FALSE,92.18396226415095,0,NA,FALSE
28,75,230,R,6.804970394027331,547,TRUE,93.96142857142857,0,NA,FALSE
29,75,230,R,6.39125651224842,284,FALSE,95.42999999999999,0,NA,FALSE
30,75,230,R,6.401101981420738,1154,FALSE,95.54034582132564,0,NA,FALSE
31,75,230,R,7.364757590348243,292,FALSE,95.99615384615385,0,NA,FALSE
30,70,195,R,6.547569954550467,229,FALSE,91.32395833333334,0,NA,FALSE
27,74,210,R,9.268258313088742,233,TRUE,90.00344827586207,0,NA,FALSE
28,74,210,R,8.804916505840076,500,FALSE,88.75720930232558,0,NA,FALSE
28,76,220,R,8.344668318177419,466,FALSE,94.7013698630137,0,NA,FALSE
29,76,220,R,8.395947671248392,382,FALSE,93.88514285714287,0,NA,FALSE
30,71,210,R,7.115424776486727,170,FALSE,91.9728813559322,0,NA,FALSE
28,72,200,R,9.168242343006884,407,FALSE,93.00628272251309,0,NA,FALSE
29,72,200,R,9.120337538822978,880,TRUE,92.72554347826087,0,NA,FALSE
30,72,200,R,9.540814698799924,377,TRUE,91.68775510204082,0,NA,FALSE
31,72,200,R,9.674419246609096,464,TRUE,91.7200980392157,0,NA,FALSE
26,73,214,R,8.263137170515057,669,FALSE,92.76149425287356,0,0.1668601775061802,TRUE
28,73,214,R,9.500402274738088,1165,FALSE,92.27110215053763,0,NA,FALSE
29,73,214,R,9.694093291149297,1168,FALSE,92.85961002785515,0,NA,FALSE
30,73,214,R,8.613239745558596,657,FALSE,92.92835443037974,0,NA,FALSE
25,74,240,R,8.701904255401434,204,TRUE,91.57471264367815,0,-2.205912643678147,TRUE
26,74,240,R,8.586230594831573,2161,TRUE,90.15620111731845,0,-0.9987937099110411,TRUE
27,74,240,R,8.33149248446719,2173,TRUE,89.64947839046201,0,-0.8798448826086087,TRUE
28,74,240,R,8.711354358284177,918,TRUE,89.43059360730594,0,0.8961144672282302,TRUE
29,74,240,R,7.1682754648029,1576,TRUE,89.36880000000001,0,NA,FALSE
30,74,240,R,7.003464340743665,1116,TRUE,89.1574074074074,0,NA,FALSE
31,74,240,R,8.855996780228724,1300,TRUE,88.7696335078534,0,NA,FALSE
32,74,240,R,9.407655893968712,1212,TRUE,90.32670807453417,0,NA,FALSE
27,78,210,R,6.623755088554081,820,FALSE,95.20623655913978,0,NA,FALSE
28,78,210,R,6.132819754939371,108,FALSE,90.44651162790697,0,NA,FALSE
29,77,190,R,8.2292125734647,347,FALSE,90.72058823529412,0,1.817873303167417,TRUE
31,77,190,R,9.34448395144745,693,FALSE,92.82459016393443,0,NA,FALSE
32,77,190,R,8.68549183373073,473,FALSE,92.79824561403508,0,NA,FALSE
33,77,190,R,10.46709572145684,108,FALSE,92.53846153846153,0,NA,FALSE
34,77,190,R,10.702149668210735,771,FALSE,92.40727272727273,0,NA,FALSE
27,76,195,R,9.495092216695964,445,TRUE,92.6430463576159,0,NA,FALSE
28,76,195,R,8.563646755031002,346,TRUE,91.18235294117648,0,NA,FALSE
25,78,245,R,7.757842461362741,706,TRUE,93.12411764705882,0,0.5620646891235026,TRUE
26,78,245,R,7.715952417410598,538,TRUE,92.19302325581396,0,0.7763342400674276,TRUE
27,78,245,R,7.218732344421391,1381,TRUE,92.71260096930533,0,NA,FALSE
28,78,245,R,7.143845063188773,1981,TRUE,94.14970817120621,0,-2.78784564349003,TRUE
29,78,245,R,6.3895796667676645,3018,TRUE,93.68618233618233,0,NA,FALSE
30,78,245,R,6.090903911052509,3145,TRUE,92.96935749588138,0,NA,FALSE
32,78,245,R,6.845032374733975,966,TRUE,91.36186252771618,0,NA,FALSE
25,74,205,R,10.233542824610577,259,TRUE,93.8542372881356,0,NA,FALSE
26,74,205,R,9.131376249009069,1471,TRUE,93.45823970037452,0,NA,FALSE
27,74,205,R,8.826639016987816,1303,TRUE,92.31632653061224,0,NA,FALSE
25,71,175,L,10.499145443670027,1609,TRUE,89.81168032786886,0,-1.274590163934434,TRUE
26,71,175,L,10.930841501039673,1781,TRUE,89.73802521008405,0,0.6721352177234508,TRUE
27,71,175,L,9.172466237371221,2497,TRUE,89.40509761388286,0,0.9020452432600052,TRUE
28,71,175,L,9.571626510026052,3090,TRUE,88.95831721470019,0,NA,FALSE
29,71,175,L,10.302924038352723,2941,TRUE,88.53709016393442,0,NA,FALSE
30,71,175,L,9.811619476764891,1727,TRUE,90.4101604278075,0,NA,FALSE
31,71,175,L,9.709816374906907,1015,FALSE,90.30714285714286,0,NA,FALSE
25,78,260,R,8.051281802627418,1374,TRUE,91.22292993630573,0,1.66086976914346,TRUE
26,78,260,R,8.426335677325499,2170,TRUE,93.29101516919486,0,-0.17817391540314986,TRUE
27,78,260,R,7.586041245454707,3062,TRUE,92.06296296296296,0,-2.3699723087573403,TRUE
28,78,260,R,8.426973248066886,3448,TRUE,93.30634920634921,0,-5.315294893250169,TRUE
29,78,260,R,8.382011126310346,3422,TRUE,92.88379970544919,0,NA,FALSE
30,78,260,R,8.619017752082867,3009,TRUE,93.11284125379171,0,NA,FALSE
31,78,260,R,8.644032945501477,2249,TRUE,89.69299065420562,0,NA,FALSE
32,78,260,R,8.317140255744025,1010,TRUE,87.99105431309904,0,NA,FALSE
30,75,205,L,10.446990279497015,173,FALSE,89.58735632183908,0,NA,FALSE
28,74,215,L,9.579657591905475,113,TRUE,91.74347826086957,0,NA,FALSE
30,76,240,R,7.595974885036173,380,FALSE,93.69846153846154,0,NA,FALSE
31,76,240,R,8.13418923112273,329,FALSE,92.97209302325582,0,NA,FALSE
28,78,220,R,7.122803076371015,156,FALSE,91.79012345679013,0,NA,FALSE
28,75,220,L,10.47820559759925,217,FALSE,90.39655172413794,0,NA,FALSE
30,75,220,L,10.834604505549077,172,FALSE,90.47741935483872,0,NA,FALSE
25,73,190,R,10.235192659537129,588,TRUE,91.15630252100841,0,-1.0672082511378136,TRUE
26,73,190,R,9.856650505004303,2806,TRUE,90.84164889836532,0,-0.7311073122918117,TRUE
27,73,190,R,9.826455705205937,2993,TRUE,91.23372093023256,0,-1.1431697491302089,TRUE
28,73,190,R,10.306657029794179,2886,TRUE,90.32939677145285,0,NA,FALSE
29,73,190,R,10.21146043516754,1178,TRUE,90.0890942698706,0,-0.2031327314090703,TRUE
30,73,190,R,10.265945869864538,2478,TRUE,90.11054158607351,0,NA,FALSE
31,73,190,R,10.50683070479999,2903,TRUE,90.09055118110236,0,NA,FALSE
33,73,190,R,9.815164040410576,1375,TRUE,89.88596153846153,0,NA,FALSE
27,80,265,R,8.349271092083649,117,FALSE,95.89152542372882,0,NA,FALSE
28,80,265,R,8.82114617166446,1363,FALSE,96.71015873015874,0,NA,FALSE
29,80,265,R,9.008472797963796,1368,FALSE,97.02597623089983,0,NA,FALSE
30,80,265,R,8.760544072664118,1239,FALSE,97.63560000000001,0,NA,FALSE
25,74,220,R,9.425421147748985,1652,TRUE,93.08158844765343,0,0.3091882513757014,TRUE
26,74,220,R,8.895378828532644,2071,TRUE,91.93486590038314,0,-0.4733274388446773,TRUE
27,74,220,R,9.29758356082028,493,TRUE,92.31858407079646,0,0.18141592920353844,TRUE
28,74,220,R,8.493996015193172,707,TRUE,92.18,0,NA,FALSE
29,74,220,R,7.164432531359219,1187,FALSE,93.39077669902913,0,NA,FALSE
30,74,220,R,8.188560219096802,195,FALSE,91.46153846153847,0,NA,FALSE
31,74,220,R,7.834470670812657,200,FALSE,92.5,0,NA,FALSE
28,73,224,R,9.05294827063509,1298,TRUE,93.02033898305085,0,-0.17361533632720239,TRUE
29,73,224,R,8.39094191685014,1316,FALSE,94.3119305856833,0,-2.4683862818858415,TRUE
30,73,224,R,8.79294644775242,2158,TRUE,92.70368794326241,0,NA,FALSE
31,73,224,R,8.477000923614971,1184,TRUE,92.8919315403423,0,NA,FALSE
32,73,224,R,8.06806131799773,925,FALSE,92.84672364672365,0,NA,FALSE
33,73,224,R,7.3189807282088575,988,FALSE,91.84354430379746,0,NA,FALSE
25,75,215,R,10.546439327760194,291,TRUE,91.76902173913044,0,-1.1143389596742423,TRUE
26,75,215,R,9.1641060697653,264,FALSE,91.67124183006537,0,NA,FALSE
27,75,215,R,9.627368769938036,376,FALSE,92.63377777777777,0,NA,FALSE
28,75,215,R,8.424283066868291,666,FALSE,91.28011363636364,0,NA,FALSE
29,75,215,R,8.93824797749982,606,FALSE,90.6546827794562,0,NA,FALSE
25,80,275,L,10.20735963936875,1698,TRUE,90.69885664028145,0,NA,FALSE
26,80,275,L,8.892760532393408,157,TRUE,90.02631578947368,0,NA,FALSE
24,75,215,L,9.95066757799287,267,TRUE,89.1808383233533,0,1.2837272643809428,TRUE
25,75,215,L,10.150870429552269,401,TRUE,89.62843601895734,0,0.47064969532836187,TRUE
26,75,215,L,7.798425594598791,2936,TRUE,89.81277461350692,0,-1.2895433569071315,TRUE
27,75,215,L,9.483351441174452,2489,TRUE,90.76041666666667,0,-1.7359209894332395,TRUE
28,75,215,L,8.50084840848045,3026,TRUE,90.46456558773424,0,-1.1596691658886584,TRUE
29,75,215,L,8.553510245909218,2335,TRUE,90.0990857142857,0,NA,FALSE
30,75,215,L,8.961538719994676,2790,TRUE,88.52323125659979,0,NA,FALSE
31,75,215,L,8.13185448338304,2689,TRUE,89.02449567723343,0,NA,FALSE
32,75,215,L,8.064391202444373,2010,TRUE,89.30489642184558,0,NA,FALSE
22,76,228,L,10.515247899460537,1803,TRUE,94.363125,0,-1.233306987867465,TRUE
23,76,228,L,11.88620473269604,2874,TRUE,93.986112493778,0,-1.4337383930585617,TRUE
24,76,228,L,9.829560794766994,3371,TRUE,92.4597489539749,0,0.5449117725501083,TRUE
25,76,228,L,9.546111288207122,3468,TRUE,93.34422821760282,0,0.23912431695940484,TRUE
26,76,228,L,10.726566442778012,3486,TRUE,93.12981801213253,0,-0.15872426213253732,TRUE
27,76,228,L,9.919877100128323,3442,TRUE,92.55237410071943,0,NA,FALSE
28,76,228,L,9.471192333103412,2631,TRUE,93.004660726525,0,-2.313716603210935,TRUE
29,76,228,L,9.253253063169923,3408,TRUE,93.58335253456222,0,NA,FALSE
30,76,228,L,9.805292966407135,2060,TRUE,92.97109375,0,NA,FALSE
32,76,228,L,9.452013928883488,2360,TRUE,90.69094412331407,0,NA,FALSE
25,77,250,R,9.978634088214383,274,FALSE,98.70046948356809,0,-2.82800571545215,TRUE
26,77,250,R,10.749718451412956,1107,FALSE,97.51815107102594,0,-3.3002939281687986,TRUE
27,77,250,R,10.63920661293959,758,FALSE,96.26570458404075,0,NA,FALSE
28,77,250,R,9.534107727865063,779,FALSE,95.54426877470355,0,NA,FALSE
29,77,250,R,9.575166078030799,856,FALSE,95.87246376811594,0,NA,FALSE
30,77,250,R,10.202133943936666,156,FALSE,94.21785714285714,0,NA,FALSE
29,73,220,R,9.052644223026988,783,FALSE,93.805,0,NA,FALSE
30,73,220,R,10.166891287974206,219,FALSE,93.22909090909091,0,NA,FALSE
27,74,200,R,10.471720878404263,561,FALSE,91.33765060240964,0,-0.1726982214572672,TRUE
28,74,200,R,9.498823135366509,1173,FALSE,91.10963302752293,0,-0.5512856413509297,TRUE
29,74,200,R,9.274623904738343,1041,FALSE,91.71908548707754,0,-0.7661281280679049,TRUE
30,74,200,R,8.737046234782806,445,FALSE,90.35019607843137,0,0.7272772853433622,TRUE
31,74,200,R,9.861864109343207,928,FALSE,91.16495238095237,0,-0.6999907441237241,TRUE
32,74,200,R,9.211809634394918,1035,FALSE,90.558347386172,0,NA,FALSE
33,74,200,R,9.2833372249355,1211,FALSE,90.95295735900963,0,NA,FALSE
34,74,200,R,10.519912094795796,977,FALSE,91.07747336377473,0,NA,FALSE
35,74,200,R,9.291645222860138,663,FALSE,90.46496163682865,0,NA,FALSE
34,73,190,R,9.026648911316775,478,TRUE,87.92676056338028,0,NA,FALSE
33,72,180,L,7.970301107644895,124,FALSE,91.14615384615385,0,NA,FALSE
34,72,180,L,7.2349829657287605,127,FALSE,88.73214285714286,0,NA,FALSE
27,77,205,R,10.490039165879683,781,TRUE,88.58265306122449,0,0.8578120550545805,TRUE
28,77,205,R,10.920644418115069,1163,TRUE,88.20764075067024,0,0.8036522116865541,TRUE
29,77,205,R,10.57395339468949,1034,FALSE,88.66604651162791,0,0.5332877094107005,TRUE
30,77,205,R,9.639386039133793,1010,FALSE,89.2031914893617,0,-0.6288916541063543,TRUE
31,77,205,R,9.73062058886121,909,FALSE,89.44046511627907,0,NA,FALSE
32,77,205,R,9.181177511559458,921,FALSE,89.01129296235679,0,NA,FALSE
33,77,205,R,9.630646192063278,1057,FALSE,89.19933422103861,0,NA,FALSE
34,77,205,R,8.89954137171543,1028,FALSE,88.57429983525535,0,NA,FALSE
27,76,200,L,8.807827884346082,337,FALSE,92.03804347826087,0,NA,FALSE
28,76,200,L,9.465949403178227,140,FALSE,90.68225806451613,0,NA,FALSE
31,76,258,L,11.66410919530597,1115,FALSE,92.23806451612903,0,NA,FALSE
25,72,220,R,8.341998427872461,840,FALSE,92.08938428874734,0,NA,FALSE
26,72,220,R,8.612687608840876,856,FALSE,93.10570071258907,0,NA,FALSE
27,72,220,R,8.291137582730878,1139,FALSE,92.99966777408639,0,NA,FALSE
26,78,235,R,9.091482827580549,945,FALSE,96.2840350877193,0,-1.4063581367211242,TRUE
27,78,235,R,9.810952374831755,147,TRUE,95.40875,0,-0.6722884615384572,TRUE
28,78,235,R,8.822167600633898,821,TRUE,97.80693277310924,0,-4.268724063166758,TRUE
29,78,235,R,8.499592048132536,2685,TRUE,94.72224576271186,0,-0.7119653888800883,TRUE
30,78,235,R,8.822885968267013,1796,TRUE,94.87767695099818,0,NA,FALSE
31,78,235,R,8.855525026050787,3177,TRUE,94.73646153846154,0,NA,FALSE
32,78,235,R,9.276603211173827,2365,TRUE,93.53820870994248,0,NA,FALSE
33,78,235,R,10.000363603129776,2455,TRUE,94.01028037383178,0,NA,FALSE
27,72,195,R,7.270273437011931,205,FALSE,90.02777777777777,0,NA,FALSE
27,75,195,R,9.471001889699142,107,FALSE,90.9032786885246,0,NA,FALSE
27,76,205,R,8.152295546219424,1003,FALSE,89.49164733178655,0,NA,FALSE
28,76,205,R,8.28076752121815,950,FALSE,90.19771428571428,0,-0.8527142857142849,TRUE
29,76,205,R,7.4127483211030984,420,FALSE,90.3352564102564,0,NA,FALSE
30,76,205,R,7.8374883574622105,613,FALSE,88.94353448275862,0,0.6355831643002006,TRUE
32,76,205,R,5.881798393572773,889,FALSE,89.345,0,NA,FALSE
34,76,205,R,6.077793559638529,840,FALSE,89.57911764705882,0,NA,FALSE
25,72,185,R,9.214718733104753,906,TRUE,90.32142857142857,0,3.6803732303732346,TRUE
26,72,185,R,9.179563049401823,1513,TRUE,89.97527675276753,0,NA,FALSE
27,72,185,R,8.75452462220739,459,TRUE,91.1564935064935,0,NA,FALSE
29,72,185,R,9.509303123985553,231,FALSE,94.0018018018018,0,NA,FALSE
25,75,250,R,8.535750275741997,1734,TRUE,90.14022988505747,0,5.75123352957668,TRUE
26,75,250,R,8.578794727600098,1894,TRUE,90.16756756756756,0,5.612432432432442,TRUE
27,75,250,R,8.057999448070747,1297,TRUE,91.80909090909091,0,4.172015081692507,TRUE
28,75,250,R,7.92810377735954,2079,TRUE,91.34383561643835,0,2.85366438356165,TRUE
29,75,250,R,9.086276841986887,1273,FALSE,95.89146341463415,0,NA,FALSE
30,75,250,R,9.72510938509917,829,FALSE,95.78,0,NA,FALSE
31,75,250,R,8.74433056198377,879,FALSE,95.98110599078342,0,NA,FALSE
32,75,250,R,9.05568600015061,483,FALSE,94.1975,0,NA,FALSE
27,73,220,R,10.202060788622154,670,TRUE,88.93202764976958,0,-0.026169909183806794,TRUE
28,73,220,R,10.666790039171769,306,TRUE,88.54433962264152,0,NA,FALSE
30,73,220,R,9.980644755443587,113,FALSE,87.73404255319149,0,NA,FALSE
31,73,220,R,9.368744431339197,301,FALSE,88.90585774058577,0,NA,FALSE
